ID;Predito
2962;178297,2016
7566;161181,7691
2167;75323,75535
3279;117856,638
347;165783,4706
7467;183718,6606
2518;126632,4534
5761;86731,71408
8510;66565,98669
1205;104613,5904
3063;71187,22514
2757;25952,65332
6207;121946,518
7549;141669,2232
343;131011,0126
6142;171281,6232
1437;79519,99193
3751;104288,7133
850;73772,86956
3003;129318,5118
7396;167140,285
1996;47462,27808
3753;132042,5892
460;164451,0314
8268;126754,5057
9062;111361,0276
3766;184226,7801
4702;127787,77
1186;162152,994
3885;112999,6553
4465;130183,6186
4717;15207,32727
3898;109264,6539
6181;135427,1326
3098;104232,9516
3604;162627,486
4562;106897,955
9521;139635,5098
2440;179453,1794
8561;187572,5479
3686;129810,4548
306;135257,6324
1755;121891,4228
1355;140970,8553
4727;95051,55334
598;142868,852
5197;71556,11188
4918;148330,3694
5086;182625,6804
4046;61917,64535
9565;95857,21026
8999;192801,1505
1068;180574,0191
6527;216948,0134
6918;100380,4685
1766;90423,49422
7086;96433,91749
3415;83603,31547
5492;59874,60229
6637;124118,3323
2593;176897,9939
2235;115205,2871
3974;104853,3786
9345;70273,08067
2673;244438,5858
2178;142839,2901
5306;116169,0127
8907;92616,05813
8321;177335,6725
3514;187939,6541
8634;125260,2479
6788;89908,52969
9655;192919,8368
7406;111034,0563
2632;105509,4758
772;120255,9901
481;166016,9469
2752;48439,37572
7812;103614,03
1295;163782,0793
2165;114327,9602
9600;200891,8761
7930;147404,5229
688;178775,2941
6172;111627,1355
3133;152178,7527
8608;236459,7938
9218;149237,5807
9333;173204,6876
3406;88684,02149
7203;149661,4616
4132;58880,73661
8578;254951,1732
8154;160311,3949
3351;145541,7728
6675;108038,6906
1977;142319,191
7144;79945,19265
5223;203173,044
3727;145767,0965
2200;142197,8441
5910;136879,8417
9242;75535,52747
8985;133073,2638
4308;309662,5956
1916;138968,7881
3270;83300,78939
6341;127780,1148
8006;40437,76156
4683;94331,076
3078;72090,98151
2215;180520,0956
5754;157732,0626
3937;88380,91512
3147;143722,9826
504;25431,58173
9648;65480,21155
7067;162188,5115
8152;221121,4838
2908;102732,5717
8942;113783,4939
6259;163974,2346
6382;166767,2142
8698;126729,8289
479;72786,17352
9300;137747,0649
5854;128262,1313
4152;138644,2204
3107;77548,1625
2584;182527,6964
231;48573,20739
7116;84104,16441
9649;140751,2078
189;43421,90675
6127;103113,8211
1723;134275,2063
1256;169129,4824
6859;154431,5235
8337;93696,1957
2060;50332,93565
8598;164421,3697
370;104191,0071
4324;98804,91459
9427;114242,7961
1784;86296,83131
3533;118951,5955
2436;71827,53797
8436;137445,351
5810;202384,3212
4825;160079,7683
411;127277,5723
5114;55751,22401
2999;97159,99122
2156;36012,30163
3831;107773,1284
4179;133966,0942
6019;105103,5343
2021;173210,5195
5116;110627,4576
892;129522,081
923;55643,64807
6581;125159,0808
1961;71835,26347
934;68431,79937
2295;104625,2939
6790;130751,9654
492;178302,8364
1007;62916,56387
6948;191923,8667
9185;101701,7161
5211;67085,57631
9082;140761,0272
3131;91160,28534
149;128091,4326
8601;142228,6376
5210;123881,7108
5057;109447,2503
4639;117123,8654
7912;109298,9064
8830;102940,3737
4204;124305,007
1820;192629,3201
8133;114834,5593
339;179374,6205
1072;92508,41492
7194;79210,47154
966;121597,0161
4359;97084,56776
2762;120978,1428
3648;169325,9155
7017;166403,4479
7321;249197,1185
2374;134153,9498
6258;166782,5417
145;139828,9108
882;108840,4801
8597;107589,0823
542;192749,1078
1933;40099,15028
1903;60436,86362
2784;148926,6183
5880;139052,0689
5929;58749,67437
3508;93020,87422
3145;26048,92067
6754;158332,7837
3909;105579,4154
3908;69403,26416
7368;162908,9127
5560;185871,2347
6368;196756,7311
5024;130539,9048
6860;176010,0331
961;160149,541
1757;144705,4909
4670;171796,7076
5564;43963,43796
790;96078,40671
1973;216469,6318
5691;89628,95593
7885;140429,1991
3272;193714,6173
903;172940,909
5380;132461,4203
2936;194658,5676
9031;128015,0139
9395;-2804,096287
4549;158909,9043
9250;42750,28758
2166;160647,6899
8020;136027,1523
1089;169054,4928
1696;107136,0293
829;145199,6968
418;87463,82247
124;110394,8278
8912;116881,0193
4604;100807,7036
1380;79870,85223
7109;97937,78018
2263;142253,5347
735;135895,5368
8814;56275,44544
2346;90797,33149
7421;107793,6917
2047;111504,1678
7225;127930,5876
712;122686,173
7333;60519,60832
6676;255721,4696
945;156198,7517
7300;128834,6634
4316;85630,97929
8071;33281,91755
9023;65531,93753
8926;13878,13639
9072;134192,2076
7995;94640,74171
7468;220857,543
8647;78397,64508
7136;35695,12277
2897;131894,1648
5352;202925,9739
4361;154045,9212
456;159563,4743
7606;136631,0979
1611;91993,8967
7392;107978,7449
3685;137524,6779
106;132644,4649
7102;146461,2908
8770;142193,5308
9200;121626,0177
9719;139410,69
2297;121032,3878
2141;50854,13016
5932;153244,7083
2720;92691,24171
9470;112976,4381
136;174563,1558
2644;43908,82178
3082;129842,9127
4314;109597,1959
1385;130030,2622
1868;177814,9573
2679;155287,4637
6427;139971,1314
8335;177065,3473
1588;119117,3199
6477;120683,9973
9231;148294,4348
9744;175097,8148
6449;71662,69649
8474;115505,3264
1500;138558,4433
3565;185695,0331
9569;55483,54073
8696;149902,0855
169;108797,0394
791;71649,31045
5765;150397,8606
2929;113388,9878
2836;204226,4681
4377;128909,5076
6756;213070,243
3318;159402,7037
4131;89473,34972
7905;78481,16323
1429;101500,1942
6921;171003,3908
8379;112009,0326
3644;102283,3061
4169;142455,4657
4714;128191,6456
569;128843,2459
3210;113293,7158
8972;185394,7968
2102;21004,97975
9568;98519,91203
221;166132,1059
1586;175225,8636
2973;172134,6133
6361;84370,79628
7635;62872,08048
2196;143220,6602
6993;46060,25321
480;86128,55897
2220;79834,63923
6824;35723,18173
9444;97443,84681
8855;85240,63612
9442;79278,63081
2813;108451,9703
5847;169854,0691
7925;77663,31249
6100;98019,97275
7412;152695,9985
1728;19477,99726
7547;107450,9395
3412;149393,528
841;72853,1156
2507;190541,5976
5357;121574,3899
4976;201974,3886
4602;65850,44099
3832;85114,49414
6880;147761,8572
2885;149646,592
846;124975,7285
974;132312,3341
2834;206843,2292
2739;57561,70265
7508;142027,686
3950;109164,8578
1371;144212,3346
7154;9662,280104
747;63824,98909
9524;152394,0717
8454;91298,48245
8564;183479,9947
4116;177111,7796
3801;171605,7486
5977;76230,66322
9336;96074,2265
5666;125531,9642
3688;211192,3245
4749;169992,8594
1465;162134,9053
1663;28857,26129
7780;123620,5576
2420;75587,11326
7429;152872,7546
2864;123013,1835
2332;70442,02896
4025;111100,4278
8411;29182,10186
4827;153297,3116
752;78965,88227
9779;119616,9799
3954;78675,37193
2331;175297,9331
4399;74386,3276
872;138651,301
1862;153540,9767
8950;179462,2519
1899;171525,5757
5407;124356,8778
9665;105053,1459
4756;109752,2908
1737;96474,42498
8860;67053,49563
9380;109924,6844
5628;118485,8809
1960;72299,0506
434;-13173,72755
3484;49487,13576
7682;130140,1108
6324;84874,56602
2690;20830,45203
3754;123268,6578
6267;137343,31
6983;104655,6598
9537;98907,63356
4985;78985,79654
1704;98035,65057
7948;82784,54828
5067;152136,1409
3972;216316,4621
5658;136296,9813
981;127728,1265
8124;102027,5984
566;96920,00281
2402;89096,21323
3987;122267,6362
299;58579,69864
1048;147764,3744
5118;168149,8079
7546;92436,41428
8885;99633,05764
9617;107551,073
1372;95900,75645
9306;95029,97223
3042;141127,3726
9232;166620,78
9673;69933,84948
3681;185029,8495
632;2393,703326
9270;108751,0684
2777;182612,601
3730;119574,6509
3363;97722,86178
6875;82664,30093
9516;101343,1489
2229;105645,792
9503;146146,308
4426;4658,771216
5404;144927,0496
951;77183,9048
557;70971,84373
6445;147886,5592
5327;28913,3343
9235;163988,4438
6798;20002,18068
3923;168556,0393
11;108972,4477
6546;114029,813
6067;52233,64257
1642;155186,5705
4069;154879,9117
2509;94584,69046
2293;203266,5198
1780;111986,1205
3616;147935,8529
8168;129528,1697
5514;105321,1257
8646;145438,1579
6789;147006,7372
5792;103888,708
3106;128896,056
4512;122126,5664
5281;84414,52849
6732;128620,6071
9455;83767,66338
3900;198740,9259
2595;161902,9942
1716;146386,5342
3639;199650,5232
5745;150073,3347
3302;132304,7303
294;126637,2873
7142;129362,4778
8990;45509,9034
5243;23084,65792
5961;115505,6395
8263;153195,501
5253;124219,7149
8184;127096,8154
556;117606,7551
3774;192470,2148
2563;130485,2851
1471;38112,29526
7044;57356,52756
5300;121112,9391
5597;121232,2181
5374;106403,8503
2817;156258,5574
2268;181460,5145
3501;121139,404
7673;87649,38352
9716;109347,4706
1467;23548,27953
1741;146830,5551
7462;110515,8413
2249;52822,06662
2744;30710,22507
2899;151589,9441
3038;71710,78341
7151;175494,8598
6000;75421,61468
203;148176,1319
7126;116418,104
814;160907,6643
3170;126876,2646
9393;94225,00738
6091;105811,0123
6428;140400,2795
3940;112736,7955
1319;85357,38271
2927;151852,8479
6250;150741,0737
1908;112437,3626
4036;152220,954
8076;127576,8219
7943;160563,8796
8385;99151,47017
5386;52700,02969
3046;121842,6876
7945;82691,13976
809;95049,01838
2535;121164,2043
462;57074,28037
9405;152461,2587
5928;155456,1778
488;183477,2268
4345;162439,8689
1836;133713,7415
1989;146680,7969
4416;70091,73815
5953;124222,9561
2745;145542,9772
6408;82767,33228
2251;105075,2937
7870;148900,8561
2694;145447,1138
613;98575,54227
2162;60648,70457
3810;147172,3954
6724;30719,73577
8691;89910,74255
348;114062,2394
7817;109823,8831
9313;141940,994
3965;186994,1185
8251;66565,72949
5270;216850,2342
4370;126913,6711
2699;140836,7489
972;107911,298
5111;173384,4387
4576;114035,088
6979;140866,0774
9732;87459,45693
6552;136367,1207
8461;196535,6089
3438;81896,07427
1857;75928,49234
4877;99888,33554
970;139047,5537
4414;128365,8351
2788;116175,0089
4238;183673,8475
375;93098,94638
5320;202905,3955
1079;91149,51409
5459;95304,10193
3650;142650,8056
5396;81831,50389
3701;136961,5355
4362;170858,335
4843;199767,5995
8240;89102,78087
4346;149854,0483
2391;134221,5228
6572;186585,8403
8481;57051,59151
4264;212597,6827
4041;72591,77297
8227;127156,7383
5054;60648,19052
3678;154588,1665
5464;84490,51547
4983;104554,8114
7420;144347,6377
3569;130977,1963
7499;121771,0438
1488;151086,5053
3790;198783,6788
4149;119663,7094
3487;117414,42
5462;73984,40542
5004;55613,76621
2470;197816,2271
7339;160867,1664
340;138575,7002
5583;108183,5279
4880;53504,06884
1125;90783,69469
229;165562,4304
2083;145385,4558
977;47359,29448
7835;119225,5283
8424;138621,3336
5680;52609,39707
7514;132165,4776
8408;12842,34173
933;82778,40677
5246;213895,3166
5136;113442,9951
239;164616,2443
7314;94010,68902
1389;86940,22078
7729;194002,0475
2538;21965,25637
3949;140058,5925
7981;68028,86825
8142;134066,5527
6134;85531,07667
5657;216118,4531
2731;105733,3141
3515;161855,3081
2313;125554,765
5871;46523,99938
5066;145327,2673
2271;157175,8657
7143;155583,4637
1050;107356,9024
2159;93877,69362
4195;-32309,46472
8401;12851,15301
5467;112301,5542
2243;129720,438
8301;178045,3212
6562;120361,453
1156;103632,618
2626;59935,44295
3030;182303,8839
5573;60733,41995
4096;146430,6788
2561;133042,1712
3519;204524,1042
2728;137371,6863
4277;89554,60404
3328;168401,8727
618;202853,2352
2192;78169,26551
1942;177801,2038
389;223472,7636
3543;159697,2619
143;42525,08699
2753;91223,73797
1309;68254,37498
9483;144655,6899
83;124349,7598
6883;140689,7836
6891;158086,0402
8998;70007,11009
4923;39454,22068
4853;139466,8741
1921;182241,5214
3043;215399,3436
3843;62560,1771
4544;129683,7741
6252;86949,61539
6490;87500,83339
108;158245,205
5144;147690,5864
4107;190413,5212
5527;144776,8884
4793;162730,6647
7714;93154,8011
3756;98214,47745
4999;153861,7041
838;115794,752
3728;165256,4289
9609;98177,34405
7315;92358,98205
1170;140171,6649
3703;64936,83207
9595;128514,2098
6275;153676,3796
4790;135204,604
8794;93846,35302
9330;106359,5627
699;139349,5479
9663;111500,5388
2338;25124,52961
6156;218005,3172
56;163363,6051
9620;103027,6468
2481;219311,3708
2659;89137,36222
6429;182269,5209
990;100315,8307
5224;185525,4806
2453;25669,73182
7270;190895,8433
7193;200476,8
2983;140920,6014
732;111914,6257
285;174608,9676
4326;76968,19173
4229;97194,17106
7127;96233,84485
3509;90421,39486
6064;165989,6666
4947;142194,1571
14;123952,1232
2945;26462,96324
8585;95778,94722
5842;153459,1196
9317;113301,2063
7842;144176,7732
596;107526,6716
3027;175261,2878
6506;136256,8487
4019;137302,8572
4418;108443,8359
3225;168723,1588
9290;154757,337
5704;104161,7732
3672;93388,51981
8069;117543,311
5667;61425,7104
8428;95517,54482
1941;16480,37778
5714;155777,5511
2974;118935,3813
8114;105640,9281
8758;96083,41276
345;120533,4199
9852;153177,9626
3935;89610,21025
7721;139294,4101
7827;135180,8509
4953;77793,23574
5543;99237,28503
7891;234949,2987
9598;99528,95998
4367;141000,5739
9280;122656,3939
5187;19997,64893
6098;117378,1108
8729;127530,6552
2059;146533,7127
611;108197,7018
2922;89536,26421
7541;122768,7373
565;184949,0077
4137;117194,4009
3367;205461,7278
8981;117976,3242
1657;30936,49901
65;146484,066
5074;125131,9853
8449;18908,47681
1876;162453,4316
8792;201755,1834
7946;114461,2848
7569;127163,42
5031;53278,19198
6845;189107,8621
9758;158036,1601
7337;187265,8383
587;61341,33644
9274;131202,647
3596;-11725,59336
6561;164972,5105
3450;75440,83816
2803;95302,78546
4448;155632,6848
5851;147113,237
4108;146681,7547
5433;94264,84829
1844;178928,7108
3446;76756,26592
6271;60194,4936
627;208150,4671
661;103967,7937
5975;29209,44955
9446;145628,4036
749;48975,58583
9487;211880,498
5878;118524,4657
7961;99445,20607
3294;114651,942
760;162801,4592
6431;192088,8048
4930;101169,6716
3506;145886,5118
2003;68150,56818
7478;88492,62281
4091;59053,77007
7391;136321,5714
3755;89765,23717
2409;96306,33653
1136;117418,0686
6664;94276,08421
8803;102921,6361
3382;210034,7763
2932;128685,4281
7911;110665,3157
4043;147189,985
4640;168118,8374
7924;142775,117
7399;90613,86468
9736;60561,70217
6069;112979,5564
831;117575,5658
2549;60468,44215
9249;145300,6294
5112;99379,53103
7959;127652,1434
3985;64830,72558
8016;93280,58693
3336;123714,2229
9153;186130,1275
6196;37746,92908
4581;106781,3994
702;153018,0844
2617;145680,2804
8011;165550,1712
47;84735,73784
8029;147962,2999
1529;85474,748
4187;167946,1546
9476;124817,3599
164;107631,5766
5872;128226,9908
1525;137377,9305
6764;77638,63252
6222;139989,4317
5244;92425,38669
168;94877,90435
813;193449,2839
5450;125142,4549
5501;94033,39892
2020;120299,6287
3315;247207,9128
3101;144907,4966
5625;183729,0497
8755;120302,803
2211;130385,1207
3109;134242,5023
4093;51445,11645
7763;186576,8769
9539;159870,6997
8545;101411,0114
7559;144545,2929
4828;78762,92953
5029;199585,0138
8244;184906,7557
5739;165903,4149
3655;98854,02223
6092;16464,54235
7776;220112,5636
8280;123941,2318
3734;143040,4884
8757;69313,82836
2037;175449,484
9229;59319,95285
6544;69843,14507
9682;92677,20379
4693;106868,1944
7993;172896,5254
855;145636,3368
1058;187899,8199
7886;102796,0286
7407;144527,1042
7873;93163,49286
5906;140344,7456
9298;185686,7003
5378;165988,5922
8228;146149,037
9695;125483,6761
8149;185320,6823
7598;97348,5828
7301;53281,53473
4468;176594,7914
3241;125954,3462
859;96312,15836
7454;212713,1956
2343;67604,7492
6679;86366,36214
6332;143471,971
7448;124725,2995
9063;116321,9971
7903;177558,4847
6049;141462,566
9411;117736,8317
1656;105925,2722
2157;143123,8859
6532;140062,4955
4547;165054,4912
9325;62953,51954
6535;42790,67065
5275;155750,2693
8356;87950,01404
4048;210625,127
8090;218298,1498
894;205403,0101
8106;134245,2703
5315;133158,5027
3669;156722,0556
7942;39726,25083
2092;149959,6542
1887;144720,5635
9268;262353,8223
49;-48411,06029
5185;78213,18565
4049;184661,4258
4279;121088,7488
7865;142996,3434
7168;145822,8203
7359;47434,09459
5811;90997,5467
9454;67297,91025
2709;175041,6547
4708;58028,4214
1843;115457,8363
5395;87161,97755
6904;175504,9712
4757;226178,35
4039;130866,8968
1339;153748,9513
9692;181815,01
2715;157116,8355
5241;149044,4155
3212;105577,2625
935;93401,795
8270;87329,03075
4291;126320,3828
230;98720,31156
7106;88113,69347
1308;159077,9752
4555;101213,1351
4266;108516,9467
1754;51430,66082
755;185816,9965
7369;114618,0881
3933;107648,2015
2918;100695,2332
6600;179930,6818
6613;138086,6945
5092;-3127,909346
7438;80087,00744
9150;79130,47446
6034;111608,8155
2729;128076,0734
1838;136466,0227
2305;69361,77538
4413;15249,95387
9374;61089,18162
1078;275779,8307
6831;77970,50079
7989;109683,0802
3454;122357,6152
9081;111957,7097
2839;165160,8512
3493;140174,6218
6719;117493,1376
2418;168919,2017
6711;111473,8368
96;79841,35988
1589;150007,5082
8297;-43180,94746
7295;90265,53375
2272;114486,07
4766;117751,0368
1040;29563,52081
2123;127829,8779
6308;128356,5013
9257;133412,8555
7556;38440,02307
6601;149946,1241
3396;133464,7791
9296;104015,815
421;85874,35747
3338;173657,4507
3934;139907,5356
6873;67960,10866
6565;153957,4703
9774;236989,7308
5804;150117,0617
7771;147190,072
1286;100299,3616
9127;107615,6873
5101;81929,62706
5262;119074,3489
6105;191557,2381
4383;164849,5218
3980;78122,09434
7704;36972,17059
2718;76046,73429
9585;121400,215
7180;164883,9241
8433;202898,8888
927;141715,4234
610;108098,3274
8218;189996,2599
4806;125215,459
4721;165781,984
4638;133247,4026
7310;158686,9352
7600;94814,54913
9489;121042,9223
8636;129043,2904
7210;95613,23329
1522;108717,9955
8334;153186,1262
3491;136774,0455
9271;134754,8198
5718;53071,09939
7859;93990,62147
1020;131108,464
2496;128173,853
1543;116850,2526
6986;159365,1692
3155;122168,3351
1974;121606,3068
4824;130672,6296
4527;145039,5597
7200;91874,21094
6333;114202,9203
4696;152116,5218
6447;184148,7904
7388;84480,42511
8000;150699,745
2843;117555,0959
5468;87702,69548
721;147274,4291
4745;121058,6106
4701;77628,98184
3329;121897,382
1712;248260,9772
6782;50545,37951
2710;142063,8904
308;154487,2389
5021;127642,4431
7926;103644,1417
6029;166536,13
4556;89145,88267
7631;144263,9381
3096;159300,9447
1122;73078,15825
7617;137963,1965
1822;135419,1626
3646;126558,9286
3955;171611,9908
3252;222143,1288
6336;156218,7191
1353;112686,2596
390;174929,523
8742;119457,1569
5788;93809,11077
7014;155672,0893
3970;129187,3784
4520;127708,3681
1012;86017,64154
786;173273,8597
9788;101550,6139
4798;126970,2045
2027;148951,3824
7042;130223,9402
9510;17671,95253
7800;113478,1441
3283;163505,1907
9858;143014,8421
6022;58995,55531
8888;89851,14767
5663;179750,2912
1479;157995,7069
6829;151043,5251
6493;169649,5893
9492;92573,95778
6795;59863,44988
5936;28548,45968
879;165641,7473
9217;176324,4989
9281;93085,8449
6774;216064,2147
6924;64774,79518
2161;156430,2596
450;150207,7447
5723;188855,0829
8630;54089,00688
6814;144088,3222
2611;74869,78029
5267;75307,42578
2629;102781,2164
4498;111620,754
2574;140452,9537
9784;157483,9848
5338;98009,66295
402;5557,045602
4045;158803,7572
1316;142943,0277
7726;77094,50654
5512;120948,5308
4561;121333,9412
4024;112085,2512
9388;126971,5666
639;144816,7541
3999;242002,2073
6815;126283,812
5012;81747,57115
6567;89216,83525
3758;58463,11194
7783;77652,93802
3203;48825,01905
2324;114014,8323
2351;57780,80622
1405;199753,7328
1689;129497,1006
4493;147851,1326
8809;205622,2217
5344;136088,3717
2800;98387,39807
8054;110696,6912
7882;76725,61411
3702;164077,6297
3053;145598,4794
9500;23070,83579
1614;121201,9385
5948;130491,6996
847;181252,7974
4673;86590,80834
2203;114335,9642
1833;145520,4539
6595;237764,6013
3854;129476,883
1925;189804,8054
1298;138801,1981
7092;113797,7575
2096;76067,87428
4830;62255,63574
9358;217151,3723
2972;142474,3239
3196;105984,9779
3554;171180,1611
5575;95733,74626
5283;29010,5214
329;203939,0038
4129;136746,7656
2442;189876,2872
4078;140257,0613
4203;191687,6118
8776;173273,637
1665;104044,7486
1232;94978,98227
1632;220648,9063
9475;112133,9971
7172;112212,5488
232;147352,5261
7027;125579,2951
7857;41318,86634
7620;85824,41287
2291;166344,5019
6126;178913,6077
4888;102048,7494
1582;72740,07743
1399;163530,547
5744;115156,0342
9375;93377,70983
5034;187838,0788
6195;145823,8161
810;187904,6918
709;141826,4512
385;65689,69504
6529;183950,7677
8495;138273,4227
5134;171540,5033
135;55885,1354
5860;123966,9339
9058;208724,2624
2510;159148,054
1201;156863,1385
73;192766,9305
1759;97026,65253
223;96077,54973
3312;105633,9027
5787;48311,32732
7847;110963,8862
3264;110654,0371
6096;157387,999
7656;133932,4504
1207;46265,46823
7470;122245,6733
6643;96800,86221
2606;190046,6794
6720;99653,65787
8472;13767,4585
1750;180055,2981
2636;143632,3007
9642;92782,15698
3420;145714,6408
1794;135458,2567
2992;130924,1043
6002;233688,196
6209;126889,8092
595;124063,8439
7534;105363,7114
1912;110728,9979
1365;79081,52636
8193;109537,1418
8426;145516,0107
5683;56793,3444
7232;88837,52426
3455;208122,347
5630;98680,11957
5562;31356,17535
4287;81443,39782
7100;211668,6873
3303;125287,0789
1854;167580,6394
42;27481,06168
7227;137925,1838
7867;76812,81965
211;68947,56664
5530;153685,6095
9549;77817,83428
2723;154489,3208
9099;133017,7498
7390;153839,2566
33;78903,43193
6013;159934,9164
5180;146519,0897
9742;157591,7647
5425;111087,4302
5694;79847,39367
5589;191817,7021
7380;147205,8547
7649;134923,7696
8340;152893,605
9635;34521,37254
3841;186504,5435
9783;217405,5995
8123;148217,2896
6401;82798,41219
117;129293,9817
4926;184129,0692
4554;209449,65
2841;88658,36288
8195;38271,30929
2577;129729,3294
862;210477,7583
9316;152362,0257
4412;96461,06949
2222;113344,6599
7326;140064,1048
3297;146110,0336
2915;108475,3148
5239;126886,7371
7669;70129,09121
4956;74801,87285
4538;129743,8306
3189;143481,6503
3393;99588,04558
6033;94037,72008
716;143861,5818
7832;183115,6427
3139;88191,6283
1023;130932,0582
7792;153111,7462
2327;111216,5286
1278;143905,6897
5601;166373,7236
8705;94078,56228
99;107619,6574
4337;105181,372
8323;93061,69522
5200;93442,96097
8906;113480,3307
2809;191861,5399
5440;157361,521
3599;96675,54608
17;93836,93775
3829;122056,4198
6392;200000,66
2061;145731,5687
6925;45432,81431
4820;96102,79511
4318;87244,40369
3171;169557,0334
3939;116535,6813
8945;95930,47795
1303;129987,4054
3102;153643,3564
1875;168131,1365
4092;74002,5339
4390;128375,4995
314;179936,4912
8032;216451,7683
6928;140933,9131
5310;113654,0429
1636;165645,5923
1343;149005,3014
9141;108206,7
8993;238906,4675
2966;164032,6141
6693;37626,70551
4033;136928,8211
6358;8968,665096
440;151027,0863
8455;123823,3504
1546;2133,247637
9327;112564,7164
2430;94499,30839
5918;113585,5492
1030;113154,6939
5751;117432,16
4621;106021,3578
6320;156330,2556
4666;172738,7127
9024;73555,98707
7324;153050,5421
3325;97164,98026
3745;167885,3772
4838;185961,5144
5574;134872,0533
6851;183472,7838
3787;223818,4931
9331;105245,1601
9856;66011,80019
7502;108466,8309
8452;100197,2469
6638;153395,7709
7538;28692,34814
8574;120422,7384
6616;116172,2075
2657;128360,832
1000;61552,83124
5632;123843,6331
8497;101603,0769
6588;127658,8929
5584;88526,71456
5692;132513,5836
1460;114210,3511
720;163731,6088
2448;155075,3938
1049;120088,7306
9679;126407,7847
1147;180794,9753
9299;203836,3843
6437;160107,0416
6129;125912,3409
7118;228152,1356
3912;188054,6119
2969;97176,2716
6579;205844,2179
177;65508,75206
5195;86430,04113
8064;130068,6684
8233;122563,3322
8383;104426,9234
9027;104975,8876
4628;102358,9942
6553;139238,5314
7583;235547,3082
1296;207328,9888
5839;151844,8028
6304;195442,6045
6869;112074,8394
524;107865,132
5942;114469,5729
6305;133952,4554
3969;136799,7971
7700;82393,78554
2783;168715,0991
842;93497,98792
5598;122840,621
5862;130414,5316
4969;196866,4043
2631;121902,3992
7761;121740,6346
4893;97911,96116
1446;119564,8282
275;195825,0978
4725;109543,8403
900;164311,6271
4539;114563,5175
5965;69476,61271
1317;106115,0862
8413;120807,3889
6404;147634,8226
5259;76153,34948
3830;152320,9885
8520;139070,864
2976;68878,46761
9214;133864,9901
6242;154549,8873
7810;133173,5336
254;79981,17384
8460;17770,88589
7798;118259,9453
8107;90195,41337
407;19227,59607
2030;153629,1168
8235;146881,5403
6001;162513,8075
5032;174651,4571
5988;104021,1455
7509;128107,3662
41;104726,4943
7611;73106,81942
8264;129347,8179
2456;104968,7802
4634;140410,4564
5758;128368,9701
2889;50082,10933
4960;180192,0102
7939;119808,7391
740;127154,6216
8846;111966,902
2934;112375,198
8986;111296,4425
8552;44447,71248
9154;122785,4771
6753;183541,3769
6476;117381,7133
5780;140034,6501
7298;31714,79948
2074;95071,17998
5969;45140,73391
6962;111436,3667
4857;107335,9245
3276;124531,091
6299;170162,8739
198;174036,5339
1658;177500,7263
1051;197386,6752
3600;101110,4071
447;97722,61085
9601;55907,2804
719;181033,1633
5819;185149,0239
8189;65850,77126
2603;67493,92244
7247;109484,6955
4301;92602,19578
2609;197460,9199
5915;45017,73133
830;125759,49
4124;234528,8027
8122;155390,2719
4867;75091,50306
5724;185803,0019
4950;141507,0638
1063;118882,004
1688;87751,74461
766;91700,78006
8783;129695,9075
2173;235167,3913
2807;125858,5029
8974;238598,3209
7240;190371,3209
420;202524,5726
1010;69464,2066
4222;153705,0215
8843;125227,727
8253;160891,6597
1670;127811,9218
9449;124484,698
4115;142986,2178
7211;127957,7357
5400;156941,4698
1807;-23947,64295
2207;135365,7981
3322;75024,79631
3233;91091,31372
3720;117468,7804
1703;204952,4088
3126;67362,31445
6620;162587,1608
7482;159238,9844
3906;115879,807
8377;89731,50903
5090;54988,14852
5172;115026,6332
6205;48025,55751
6170;129915,8476
7291;141657,9506
2683;173214,9665
3140;185439,8163
9074;65330,12115
5877;66550,08691
8701;101877,1813
2852;117181,0555
1212;193698,1063
4705;147654,3826
3901;153549,5455
6379;53459,30688
9459;124090,7645
1878;130956,8871
5594;75521,34535
4642;108727,6958
8341;143721,9239
4694;108622,5351
8580;109911,4418
2681;77730,21818
1234;71716,15246
7679;143768,9848
398;67393,8414
9823;43783,11563
8565;47445,96495
7550;186243,9897
3178;123827,1042
3080;154761,5398
8043;155521,2361
4119;99481,01989
2467;84571,07799
1675;138034,5815
8668;127427,4602
6671;174220,7315
3150;101508,5362
6375;112175,9399
4442;96964,75224
412;91696,4063
2738;144151,6573
91;-277,0943957
6241;161107,6985
7588;165053,6539
82;165963,7309
7659;69166,569
6884;147361,8863
9631;147967,0525
8360;115720,757
9418;69071,98226
8782;136840,0428
7999;97842,16774
1195;92207,32578
2571;101917,2414
7477;82768,37118
2761;109615,9282
5911;166930,1481
6834;136313,9371
4433;174591,9755
2717;118035,3595
1103;110685,4819
6203;88185,25856
5518;217673,2586
8393;141347,6668
1292;131222,1214
2195;94252,03586
71;135792,136
2997;143103,3144
7929;131736,7932
7132;97138,78378
3761;145067,8178
46;146025,1242
6212;227259,9727
6055;20276,73581
5284;148823,4895
2948;88831,75869
150;129892,5143
6310;110148,3363
3995;80678,62553
5482;124365,8314
8431;96966,18974
4626;117501,8835
715;129017,1067
8285;124718,9605
4765;167177,0096
5089;89047,43394
445;161191,3863
6819;35215,8453
3441;114889,3898
4028;116747,0899
9688;140537,4748
4557;120567,1478
210;112501,1028
9738;193707,6621
7150;120409,9945
4246;91115,10081
9224;170227,5557
9006;113955,6223
3128;195904,892
3975;156641,3174
3321;89736,26686
1879;120623,0192
4385;3073,51664
9221;96993,96456
8609;130729,1277
7489;154252,0165
6592;165371,4259
1440;197421,9192
